0.20116942208052746,0.38542227058015743,-0.5039000615008004,2176,0
0.1611891729184594,-0.06974130180244081,-0.2502377402219801,2102,0
0.14263269419284727,-0.15964030243655197,-0.7959816281018731,2508,0
0.17037881174026617,0.1418310569328041,-0.618043088830806,2579,0
0.14723393167286522,-0.12503591789039104,0.7922286338324042,2567,0
0.2011745366194107,0.3855230635071351,-0.31659472813914685,2186,0
0.17037881174026617,0.1418310569328041,-0.618043088830806,2579,0
0.16136388699530504,-0.06972771434812645,-0.22576909612950213,2117,0
0.14706970364088068,-0.12519357385585278,0.8159607418785451,2550,0
0.14264009161552743,-0.15979762775854103,-0.7592567530296473,2557,0
0.1613393095252059,-0.06973026793252238,-0.23416395430409773,2115,0
0.20116942208052746,0.38542227058015743,-0.5039000615008004,2176,0
0.17037182571790455,0.14166479819682307,-0.6333223767933325,2579,0
0.14706970364088068,-0.12519357385585278,0.8159607418785451,2550,0
0.20116942208052746,0.38542227058015743,-0.5039000615008004,2176,0
0.1611891729184594,-0.06974130180244081,-0.2502377402219801,2102,0
0.1429512902303376,-0.16011283216694502,-0.7709464097418489,2508,0
0.17054356537521637,0.14167753114718712,-0.5847275680007704,2601,0
0.14706970364088068,-0.12519357385585278,0.8159607418785451,2550,0
0.2016207796542261,0.3854829522920485,-0.3944831001410786,2189,0
0.14295000412417475,-0.1599538512575276,-0.7795044880066909,2504,0
0.17037182571790455,0.14166479819682307,-0.6333223767933325,2579,0
0.16136388699530504,-0.06972771434812645,-0.22576909612950213,2117,0
0.14706970364088068,-0.12519357385585278,0.8159607418785451,2550,0
0.2014896993034451,0.3855565123798242,-0.5307187928240179,2180,0
0.14279492364921728,-0.1597960506275325,-0.7833947482154081,2529,0
0.17054778655116076,0.14183701008716032,-0.6036050648409099,2597,0
0.16136388699530504,-0.06972771434812645,-0.22576909612950213,2117,0
0.14706970364088068,-0.12519357385585278,0.8159607418785451,2550,0
0.14706704621445402,-0.12470488975220173,0.8250315057781141,2509,0
0.14295278848201481,-0.15979724893116606,-0.7709462152380429,2508,0
0.2012723935138004,0.38540803482574093,-0.5437750229755735,2191,0
0.1705403754620945,0.14167073853017953,-0.6187521390509753,2599,0
0.16136388699530504,-0.06972771434812645,-0.22576909612950213,2117,0
0.2013279106064878,0.3855695670492028,-0.4938460279788619,2166,0
0.17069846067000502,0.14167387943419388,-0.5972621025951377,2584,0
0.16135068047033518,-0.06957393735559017,-0.24667866593142018,2116,0
0.14723393167286522,-0.12503591789039104,0.7922286338324042,2567,0
0.14279629688481627,-0.15995503225111068,-0.7747791284341657,2533,0
0.14312453856042345,-0.15963526478366638,-0.740237359469957,2577,0
0.20147458790926095,0.3855767324552254,-0.49395571127980553,2192,0
0.17037182571790455,0.14166479819682307,-0.6333223767933325,2579,0
0.16151355435896986,-0.0697151482941109,-0.2064979373304963,2131,0
0.14707342148929106,-0.12503282220882078,0.8266842530691664,2547,0
0.20149379519760324,0.38571580849552045,-0.49805984980042645,2179,0
0.14295000412417475,-0.1599538512575276,-0.7795044880066909,2504,0
0.1708601349848294,0.1415135650407357,-0.5977597543044585,2604,0
0.16136388699530504,-0.06972771434812645,-0.22576909612950213,2117,0
0.14706970364088068,-0.12519357385585278,0.8159607418785451,2550,0
0.14279629688481627,-0.15995503225111068,-0.7747791284341657,2533,0
0.20147458790926095,0.3855767324552254,-0.49395571127980553,2192,0
0.17069907632723377,0.14167856186295963,-0.6014655813210771,2622,0
0.16136388699530504,-0.06972771434812645,-0.22576909612950213,2117,0
0.14707342148929106,-0.12503282220882078,0.8266842530691664,2547,0
0.20146494063278358,0.3854124938096225,-0.5391325856643329,2194,0
0.14279629688481627,-0.15995503225111068,-0.7747791284341657,2533,0
0.17086770012164343,0.14168038542748218,-0.5812069999663386,2603,0
0.16136388699530504,-0.06972771434812645,-0.22576909612950213,2117,0
0.14706970364088068,-0.12519357385585278,0.8159607418785451,2550,0
0.20148121221902657,0.3854565767238531,-0.44387852228197805,2187,0
0.14296046551463576,-0.15963757082174207,-0.7481092202836274,2555,0
0.17086770012164343,0.14168038542748218,-0.5812069999663386,2603,0
0.16135068047033518,-0.06957393735559017,-0.24667866593142018,2116,0
0.1472355192689918,-0.12471528490195617,0.792119938546866,2566,0
